point_id,OBJECTID,is_misplaced
121655,121655,0
121656,121656,0
121657,121657,0
121658,121658,0
121659,121659,0
121660,121660,0
121661,121661,0
121662,121662,0
121663,121663,0
121664,121664,0
121665,121665,0
121666,121666,0
121667,121667,0
121668,121668,0
121669,121669,0
121670,121670,0
121671,121671,0
121672,121672,0
121673,121673,0
121674,121674,0
121675,121675,0
121676,121676,0
121677,121677,0
121678,121678,0
121679,121679,0
121680,121680,0
121681,121681,0
121682,121682,0
121683,121683,0
121684,121684,0
121685,121685,0
121686,121686,0
121687,121687,0
121688,121688,0
121689,121689,0
121690,121690,0
121691,121691,0
121692,121692,0
121693,121693,0
121694,121694,0
121695,121695,0
121696,121696,0
121697,121697,0
121698,121698,0
121699,121699,0
121700,121700,0
121701,121701,0
121702,121702,0
121703,121703,0
121704,121704,0
121705,121705,0
121706,121706,0
121707,121707,0
121708,121708,0
121709,121709,0
121710,121710,0
121711,121711,0
121712,121712,0
121713,121713,0
121714,121714,0
121715,121715,0
121716,121716,0
121717,121717,0
121718,121718,0
121719,121719,0
121720,121720,0
121721,121721,0
121722,121722,0
121723,121723,0
121724,121724,0
121725,121725,0
121726,121726,0
121727,121727,0
121728,121728,0
121729,121729,0
121730,121730,0
121731,121731,0
121732,121732,0
121733,121733,0
121734,121734,0
121735,121735,0
121736,121736,0
121737,121737,0
121738,121738,0
121739,121739,0
121740,121740,0
121741,121741,0
121742,121742,0
121743,121743,0
121744,121744,0
121745,121745,0
121746,121746,0
121747,121747,0
121748,121748,0
121749,121749,0
121750,121750,0
121751,121751,0
121752,121752,0
121753,121753,0
121754,121754,0
121755,121755,0
121756,121756,0
121757,121757,0
121758,121758,0
121759,121759,0
121760,121760,0
121761,121761,0
121762,121762,0
121763,121763,0
121764,121764,0
121765,121765,0
121766,121766,0
121767,121767,0
121768,121768,0
121769,121769,0
121770,121770,0
121771,121771,0
121772,121772,0
121773,121773,0
121774,121774,0
121775,121775,0
121776,121776,0
121777,121777,0
121778,121778,0
121779,121779,0
121780,121780,0
121781,121781,0
121782,121782,0
121783,121783,0
121784,121784,0
121785,121785,0
121786,121786,0
121787,121787,0
121788,121788,0
121789,121789,0
121790,121790,0
121791,121791,0
121792,121792,0
121793,121793,0
121794,121794,0
121795,121795,0
121796,121796,0
121797,121797,0
121798,121798,0
121799,121799,0
121800,121800,0
121801,121801,0
121802,121802,0
121803,121803,0
121804,121804,0
121805,121805,0
121806,121806,0
121807,121807,0
121808,121808,0
121809,121809,0
121810,121810,0
121811,121811,0
121812,121812,0
121813,121813,0
121814,121814,0
121815,121815,0
121816,121816,0
121817,121817,0
121818,121818,0
121819,121819,0
121820,121820,0
121821,121821,0
121822,121822,0
121823,121823,0
121824,121824,0
121825,121825,0
121826,121826,0
121827,121827,0
121828,121828,0
121829,121829,0
121830,121830,0
121831,121831,0
121832,121832,0
121833,121833,0
121834,121834,0
121835,121835,0
121836,121836,0
121837,121837,0
121838,121838,0
121839,121839,0
121840,121840,0
121841,121841,0
121842,121842,0
121843,121843,0
121844,121844,0
121845,121845,0
121846,121846,0
121847,121847,0
121848,121848,0
121849,121849,0
121850,121850,0
121851,121851,0
121852,121852,0
121853,121853,0
121854,121854,0
121855,121855,0
121856,121856,0
121857,121857,0
121858,121858,0
121859,121859,0
121860,121860,0
121861,121861,0
121862,121862,0
121863,121863,0
121864,121864,0
121865,121865,0
121866,121866,0
121867,121867,0
121868,121868,0
121869,121869,0
121870,121870,0
121871,121871,0
121872,121872,0
121873,121873,0
121874,121874,0
121875,121875,0
121876,121876,0
121877,121877,0
121878,121878,0
121879,121879,0
121880,121880,0
121881,121881,0
121882,121882,0
121883,121883,0
121884,121884,0
121885,121885,0
121886,121886,0
121887,121887,0
121888,121888,0
121889,121889,0
121890,121890,0
121891,121891,0
121892,121892,0
121893,121893,0
121894,121894,0
121895,121895,0
121896,121896,0
121897,121897,0
121898,121898,0
121899,121899,0
121900,121900,0
121901,121901,0
121902,121902,0
121903,121903,0
121904,121904,0
121905,121905,0
121906,121906,0
121907,121907,0
121908,121908,0
121909,121909,0
121910,121910,0
121911,121911,0
121912,121912,0
121913,121913,0
121914,121914,0
121915,121915,0
121916,121916,0
121917,121917,0
121918,121918,0
121919,121919,0
121920,121920,0
121921,121921,0
121922,121922,0
121923,121923,0
121924,121924,0
121925,121925,0
121926,121926,0
121927,121927,0
121928,121928,0
121929,121929,0
121930,121930,0
121931,121931,0
121932,121932,0
121933,121933,0
121934,121934,0
121935,121935,0
121936,121936,0
121937,121937,0
121938,121938,0
121939,121939,0
121940,121940,0
121941,121941,0
121942,121942,0
121943,121943,0
121944,121944,0
121945,121945,0
121946,121946,0
121947,121947,0
121948,121948,0
121949,121949,0
121950,121950,0
121951,121951,0
121952,121952,0
121953,121953,0
121954,121954,0
121955,121955,0
121956,121956,0
121957,121957,0
121958,121958,0
121959,121959,0
121960,121960,0
121961,121961,0
121962,121962,0
121963,121963,0
121964,121964,0
121965,121965,0
121966,121966,0
121967,121967,0
121968,121968,0
121969,121969,0
121970,121970,0
121971,121971,0
121972,121972,0
121973,121973,0
121974,121974,0
121975,121975,0
121976,121976,0
121977,121977,0
121978,121978,0
121979,121979,0
121980,121980,0
121981,121981,0
121982,121982,0
121983,121983,0
121984,121984,0
121985,121985,0
121986,121986,0
121987,121987,0
121988,121988,0
121989,121989,0
121990,121990,0
121991,121991,0
121992,121992,0
121993,121993,0
121994,121994,0
121995,121995,0
121996,121996,0
121997,121997,0
121998,121998,0
121999,121999,0
122000,122000,0
122001,122001,0
122002,122002,0
122003,122003,0
122004,122004,0
122005,122005,0
122006,122006,0
122007,122007,0
122008,122008,0
122009,122009,0
122010,122010,0
122011,122011,0
122012,122012,0
122013,122013,0
122014,122014,0
122015,122015,0
122016,122016,0
122017,122017,0
122018,122018,0
122019,122019,0
122020,122020,0
122021,122021,0
122022,122022,0
122023,122023,0
122024,122024,0
122025,122025,0
122026,122026,0
122027,122027,0
122028,122028,0
122029,122029,0
122030,122030,0
122031,122031,0
122032,122032,0
122033,122033,0
122034,122034,0
122035,122035,0
122036,122036,0
122037,122037,0
122038,122038,0
122039,122039,0
122040,122040,0
122041,122041,0
122042,122042,0
122043,122043,0
122044,122044,0
122045,122045,0
122046,122046,0
122047,122047,0
122048,122048,0
122049,122049,0
122050,122050,0
122051,122051,0
122052,122052,0
122053,122053,0
122054,122054,0
122055,122055,0
122056,122056,0
122057,122057,0
122058,122058,0
122059,122059,0
122060,122060,0
122061,122061,0
122062,122062,0
122063,122063,0
122064,122064,0
122065,122065,0
122066,122066,0
122067,122067,0
122068,122068,0
122069,122069,0
122070,122070,0
122071,122071,0
122072,122072,0
122073,122073,0
122074,122074,0
122075,122075,0
122076,122076,0
122077,122077,0
122078,122078,0
122079,122079,0
122080,122080,0
122081,122081,0
122082,122082,0
122083,122083,0
122084,122084,0
122085,122085,0
122086,122086,0
122087,122087,0
122088,122088,0
122089,122089,0
122090,122090,0
122091,122091,0
122092,122092,0
122093,122093,0
122094,122094,0
122095,122095,0
122096,122096,0
122097,122097,0
122098,122098,0
122099,122099,0
122100,122100,0
122101,122101,0
122102,122102,0
122103,122103,0
122104,122104,0
122105,122105,0
122106,122106,0
122107,122107,0
122108,122108,0
122109,122109,0
122110,122110,0
122111,122111,0
122112,122112,0
122113,122113,0
122114,122114,0
122115,122115,0
122116,122116,0
122117,122117,0
122118,122118,0
122119,122119,0
122120,122120,0
122121,122121,0
122122,122122,0
122123,122123,0
122124,122124,0
122125,122125,0
122126,122126,0
122127,122127,0
122128,122128,0
122129,122129,0
122130,122130,0
122131,122131,0
122132,122132,0
122133,122133,0
122134,122134,0
122135,122135,0
122136,122136,0
122137,122137,0
122138,122138,0
122139,122139,0
122140,122140,0
122141,122141,0
122142,122142,0
122143,122143,0
122144,122144,0
122145,122145,0
122146,122146,0
122147,122147,0
122148,122148,0
122149,122149,0
122150,122150,0
122151,122151,0
122152,122152,0
122153,122153,0
122154,122154,0
122155,122155,0
122156,122156,0
122157,122157,0
122158,122158,0
122159,122159,0
122160,122160,0
122161,122161,0
122162,122162,0
122163,122163,0
122164,122164,0
122165,122165,0
122166,122166,0
122167,122167,0
122168,122168,0
122169,122169,0
122170,122170,0
122171,122171,0
122172,122172,0
122173,122173,0
122174,122174,0
122175,122175,0
122176,122176,0
122177,122177,0
122178,122178,0
122179,122179,0
122180,122180,0
122181,122181,0
122182,122182,0
122183,122183,0
122184,122184,0
122185,122185,0
122186,122186,0
122187,122187,0
122188,122188,0
122189,122189,0
122190,122190,0
122191,122191,0
122192,122192,0
122193,122193,0
122194,122194,0
122195,122195,0
122196,122196,0
122197,122197,0
122198,122198,0
122199,122199,0
122200,122200,0
122201,122201,0
122202,122202,0
122203,122203,0
122204,122204,0
122205,122205,0
122206,122206,0
122207,122207,0
122208,122208,0
122209,122209,0
122210,122210,0
122211,122211,0
122212,122212,0
122213,122213,0
122214,122214,0
122215,122215,0
122216,122216,0
122217,122217,0
122218,122218,0
122219,122219,0
122220,122220,0
122221,122221,0
122222,122222,0
122223,122223,0
122224,122224,0
122225,122225,0
122226,122226,0
122227,122227,0
122228,122228,0
122229,122229,0
122230,122230,0
122231,122231,0
122232,122232,0
122233,122233,0
122234,122234,0
122235,122235,0
122236,122236,0
122237,122237,0
122238,122238,0
122239,122239,0
122240,122240,0
122241,122241,0
122242,122242,0
122243,122243,0
122244,122244,0
122245,122245,0
122246,122246,0
122247,122247,0
122248,122248,0
122249,122249,0
122250,122250,0
122251,122251,0
122252,122252,0
122253,122253,0
122254,122254,0
122255,122255,0
122256,122256,0
122257,122257,0
122258,122258,0
122259,122259,0
122260,122260,0
122261,122261,0
122262,122262,0
122263,122263,0
122264,122264,0
122265,122265,0
122266,122266,0
122267,122267,0
122268,122268,0
122269,122269,0
122270,122270,0
122271,122271,0
122272,122272,0
122273,122273,0
122274,122274,0
122275,122275,0
122276,122276,0
122277,122277,0
122278,122278,0
122279,122279,0
122280,122280,0
122281,122281,0
122282,122282,0
122283,122283,0
122284,122284,0
122285,122285,0
122286,122286,0
122287,122287,0
122288,122288,0
122289,122289,0
122290,122290,0
122291,122291,0
122292,122292,0
122293,122293,0
122294,122294,0
122295,122295,0
122296,122296,0
122297,122297,0
122298,122298,0
122299,122299,0
122300,122300,0
122301,122301,0
122302,122302,0
122303,122303,0
122304,122304,0
122305,122305,0
122306,122306,0
122307,122307,0
122308,122308,0
122309,122309,0
122310,122310,0
122311,122311,0
122312,122312,0
122313,122313,0
122314,122314,0
122315,122315,0
122316,122316,0
122317,122317,0
122318,122318,0
122319,122319,0
122320,122320,0
122321,122321,0
122322,122322,0
122323,122323,0
122324,122324,0
122325,122325,0
122326,122326,0
122327,122327,0
122328,122328,0
122329,122329,0
122330,122330,0
122331,122331,0
122332,122332,0
122333,122333,0
122334,122334,0
122335,122335,0
122336,122336,0
122337,122337,0
122338,122338,0
122339,122339,0
122340,122340,0
122341,122341,0
122342,122342,0
122343,122343,0
122344,122344,0
122345,122345,0
122346,122346,0
122347,122347,0
122348,122348,0
122349,122349,0
122350,122350,0
122351,122351,0
122352,122352,0
122353,122353,0
122354,122354,0
122355,122355,0
122356,122356,0
122357,122357,0
122358,122358,0
122359,122359,0
122360,122360,0
122361,122361,0
122362,122362,0
122363,122363,0
122364,122364,0
122365,122365,0
122366,122366,0
122367,122367,0
122368,122368,0
122369,122369,0
122370,122370,0
122371,122371,0
122372,122372,0
122373,122373,0
122374,122374,0
122375,122375,0
122376,122376,0
122377,122377,0
122378,122378,0
122379,122379,0
122380,122380,0
122381,122381,0
122382,122382,0
122383,122383,0
122384,122384,0
122385,122385,0
122386,122386,0
122387,122387,0
122388,122388,0
122389,122389,0
122390,122390,0
122391,122391,0
122392,122392,0
122393,122393,0
122394,122394,0
122395,122395,0
122396,122396,0
122397,122397,0
122398,122398,0
122399,122399,0
122400,122400,0
122401,122401,0
122402,122402,0
122403,122403,0
122404,122404,0
122405,122405,0
122406,122406,0
122407,122407,0
122408,122408,0
122409,122409,0
122410,122410,0
122411,122411,0
122412,122412,0
122413,122413,0
122414,122414,0
122415,122415,0
122416,122416,0
122417,122417,0
122418,122418,0
122419,122419,0
122420,122420,0
122421,122421,0
122422,122422,0
122423,122423,0
122424,122424,0
122425,122425,0
122426,122426,0
122427,122427,0
122428,122428,0
122429,122429,0
122430,122430,0
122431,122431,0
122432,122432,0
122433,122433,0
122434,122434,0
122435,122435,0
122436,122436,0
122437,122437,0
122438,122438,0
122439,122439,0
122440,122440,0
122441,122441,0
122442,122442,0
122443,122443,0
122444,122444,0
122445,122445,0
122446,122446,0
122447,122447,0
122448,122448,0
122449,122449,0
122450,122450,0
122451,122451,0
122452,122452,0
122453,122453,0
122454,122454,0
122455,122455,0
122456,122456,0
122457,122457,0
122458,122458,0
122459,122459,0
122460,122460,0
122461,122461,0
122462,122462,0
122463,122463,0
122464,122464,0
122465,122465,0
122466,122466,0
122467,122467,0
122468,122468,0
122469,122469,0
122470,122470,0
122471,122471,0
122472,122472,0
122473,122473,0
122474,122474,0
122475,122475,0
122476,122476,0
122477,122477,0
122478,122478,0
122479,122479,0
122480,122480,0
122481,122481,0
122482,122482,0
122483,122483,0
122484,122484,0
122485,122485,0
122486,122486,0
122487,122487,0
122488,122488,0
122489,122489,0
122490,122490,0
122491,122491,0
122492,122492,0
122493,122493,0
122494,122494,0
122495,122495,0
122496,122496,0
122497,122497,0
122498,122498,0
122499,122499,0
122500,122500,0
122501,122501,0
122502,122502,0
122503,122503,0
122504,122504,0
122505,122505,0
122506,122506,0
122507,122507,0
122508,122508,0
122509,122509,0
122510,122510,0
122511,122511,0
122512,122512,0
122513,122513,0
122514,122514,0
122515,122515,0
122516,122516,0
122517,122517,0
122518,122518,0
122519,122519,0
122520,122520,0
122521,122521,0
122522,122522,0
122523,122523,0
122524,122524,0
122525,122525,0
122526,122526,0
122527,122527,0
122528,122528,0
122529,122529,0
122530,122530,0
122531,122531,0
122532,122532,0
122533,122533,0
122534,122534,0
122535,122535,0
122536,122536,0
122537,122537,0
122538,122538,0
122539,122539,0
122540,122540,0
122541,122541,0
122542,122542,0
122543,122543,0
122544,122544,0
122545,122545,0
122546,122546,0
122547,122547,0
122548,122548,0
122549,122549,0
122550,122550,0
122551,122551,0
122552,122552,0
122553,122553,0
122554,122554,0
122555,122555,0
122556,122556,0
122557,122557,0
122558,122558,0
122559,122559,0
122560,122560,0
122561,122561,0
122562,122562,0
122563,122563,0
122564,122564,0
122565,122565,0
122566,122566,0
122567,122567,0
122568,122568,0
122569,122569,0
122570,122570,0
122571,122571,0
122572,122572,0
122573,122573,0
122574,122574,0
122575,122575,0
122576,122576,0
122577,122577,0
122578,122578,0
122579,122579,0
122580,122580,0
122581,122581,0
122582,122582,0
122583,122583,0
122584,122584,0
122585,122585,0
122586,122586,0
122587,122587,0
122588,122588,0
122589,122589,0
122590,122590,0
122591,122591,0
122592,122592,0
122593,122593,0
122594,122594,0
122595,122595,0
122596,122596,0
122597,122597,0
122598,122598,0
122599,122599,0
122600,122600,0
122601,122601,0
122602,122602,0
122603,122603,0
122604,122604,0
122605,122605,0
122606,122606,0
122607,122607,0
122608,122608,0
122609,122609,0
122610,122610,0
122611,122611,0
122612,122612,0
122613,122613,0
122614,122614,0
122615,122615,0
122616,122616,0
122617,122617,0
122618,122618,0
122619,122619,0
122620,122620,0
122621,122621,0
122622,122622,0
122623,122623,0
122624,122624,0
122625,122625,0
122626,122626,0
122627,122627,0
122628,122628,0
122629,122629,0
122630,122630,0
122631,122631,0
122632,122632,0
122633,122633,0
122634,122634,0
122635,122635,0
122636,122636,0
122637,122637,0
122638,122638,0
122639,122639,0
122640,122640,0
122641,122641,0
122642,122642,0
122643,122643,0
122644,122644,0
122645,122645,0
122646,122646,0
122647,122647,0
122648,122648,0
122649,122649,0
122650,122650,0
122651,122651,0
122652,122652,0
122653,122653,0
122654,122654,0
122655,122655,0
122656,122656,0
122657,122657,0
122658,122658,0
122659,122659,0
122660,122660,0
122661,122661,0
122662,122662,0
122663,122663,0
122664,122664,0
122665,122665,0
122666,122666,0
122667,122667,0
122668,122668,0
122669,122669,0
122670,122670,0
122671,122671,0
122672,122672,0
122673,122673,0
122674,122674,0
122675,122675,0
122676,122676,0
122677,122677,0
122678,122678,0
122679,122679,0
122680,122680,0
122681,122681,0
122682,122682,0
122683,122683,0
122684,122684,0
122685,122685,0
122686,122686,0
122687,122687,0
122688,122688,0
122689,122689,0
122690,122690,0
122691,122691,0
122692,122692,0
122693,122693,0
122694,122694,0
122695,122695,0
122696,122696,0
122697,122697,0
122698,122698,0
122699,122699,0
122700,122700,0
122701,122701,0
122702,122702,0
122703,122703,0
122704,122704,0
122705,122705,0
122706,122706,0
122707,122707,0
122708,122708,0
122709,122709,0
122710,122710,0
122711,122711,0
122712,122712,0
122713,122713,0
122714,122714,0
122715,122715,0
122716,122716,0
122717,122717,0
122718,122718,0
122719,122719,0
122720,122720,0
122721,122721,0
122722,122722,0
122723,122723,0
122724,122724,0
122725,122725,0
122726,122726,0
122727,122727,0
122728,122728,0
122729,122729,0
122730,122730,0
122731,122731,0
122732,122732,0
122733,122733,0
122734,122734,0
122735,122735,0
122736,122736,0
122737,122737,0
122738,122738,0
122739,122739,0
122740,122740,0
122741,122741,0
122742,122742,0
122743,122743,0
122744,122744,0
122745,122745,0
122746,122746,0
122747,122747,0
122748,122748,0
122749,122749,0
122750,122750,0
122751,122751,0
122752,122752,0
122753,122753,0
122754,122754,0
122755,122755,0
122756,122756,0
122757,122757,0
122758,122758,0
122759,122759,0
122760,122760,0
122761,122761,0
122762,122762,0
122763,122763,0
122764,122764,0
122765,122765,0
122766,122766,0
122767,122767,0
122768,122768,0
122769,122769,0
122770,122770,0
122771,122771,0
122772,122772,0
122773,122773,0
122774,122774,0
122775,122775,0
122776,122776,0
122777,122777,0
122778,122778,0
122779,122779,0
122780,122780,0
122781,122781,0
122782,122782,0
122783,122783,0
122784,122784,0
122785,122785,0
122786,122786,0
122787,122787,0
122788,122788,0
122789,122789,0
122790,122790,0
122791,122791,0
122792,122792,0
122793,122793,0
122794,122794,0
122795,122795,0
122796,122796,0
122797,122797,0
122798,122798,0
122799,122799,0
122800,122800,0
122801,122801,0
122802,122802,0
122803,122803,0
122804,122804,0
122805,122805,0
122806,122806,0
122807,122807,0
122808,122808,0
122809,122809,0
122810,122810,0
122811,122811,0
122812,122812,0
122813,122813,0
122814,122814,0
122815,122815,0
122816,122816,0
122817,122817,0
122818,122818,0
122819,122819,0
122820,122820,0
122821,122821,0
122822,122822,0
122823,122823,0
122824,122824,0
122825,122825,0
122826,122826,0
122827,122827,0
122828,122828,0
122829,122829,0
122830,122830,0
122831,122831,0
122832,122832,0
122833,122833,0
122834,122834,0
122835,122835,0
122836,122836,0
122837,122837,0
122838,122838,0
122839,122839,0
122840,122840,0
122841,122841,0
122842,122842,0
122843,122843,0
122844,122844,0
122845,122845,0
122846,122846,0
122847,122847,0
122848,122848,0
122849,122849,0
122850,122850,0
122851,122851,0
122852,122852,0
122853,122853,0
122854,122854,0
122855,122855,0
122856,122856,0
122857,122857,0
122858,122858,0
122859,122859,0
122860,122860,0
122861,122861,0
122862,122862,0
122863,122863,0
122864,122864,0
122865,122865,0
122866,122866,0
122867,122867,0
122868,122868,0
122869,122869,0
122870,122870,0
122871,122871,0
122872,122872,0
122873,122873,0
122874,122874,0
122875,122875,0
122876,122876,0
122877,122877,0
122878,122878,0
122879,122879,0
122880,122880,0
122881,122881,0
122882,122882,0
122883,122883,0
122884,122884,0
122885,122885,0
122886,122886,0
122887,122887,0
122888,122888,0
122889,122889,0
122890,122890,0
122891,122891,0
122892,122892,0
122893,122893,0
122894,122894,0
122895,122895,0
122896,122896,0
122897,122897,0
122898,122898,0
122899,122899,0
122900,122900,0
122901,122901,0
122902,122902,0
122903,122903,0
122904,122904,0
122905,122905,0
122906,122906,0
122907,122907,0
122908,122908,0
122909,122909,0
122910,122910,0
122911,122911,0
122912,122912,0
122913,122913,0
122914,122914,0
122915,122915,0
122916,122916,0
122917,122917,0
122918,122918,0
122919,122919,0
122920,122920,0
122921,122921,0
122922,122922,0
122923,122923,0
122924,122924,0
122925,122925,0
122926,122926,0
122927,122927,0
122928,122928,0
122929,122929,0
122930,122930,0
122931,122931,0
122932,122932,0
122933,122933,0
122934,122934,0
122935,122935,0
122936,122936,0
122937,122937,0
122938,122938,0
122939,122939,0
122940,122940,0
122941,122941,0
122942,122942,0
122943,122943,0
122944,122944,0
122945,122945,0
122946,122946,0
122947,122947,0
122948,122948,0
122949,122949,0
122950,122950,0
122951,122951,0
122952,122952,0
122953,122953,0
122954,122954,0
122955,122955,0
122956,122956,0
122957,122957,0
122958,122958,0
122959,122959,0
122960,122960,0
122961,122961,0
122962,122962,0
122963,122963,0
122964,122964,0
122965,122965,0
122966,122966,0
122967,122967,0
122968,122968,0
122969,122969,0
122970,122970,0
122971,122971,0
122972,122972,0
122973,122973,0
122974,122974,0
122975,122975,0
122976,122976,0
122977,122977,0
122978,122978,0
122979,122979,0
122980,122980,0
122981,122981,0
122982,122982,0
122983,122983,0
122984,122984,0
122985,122985,0
122986,122986,0
122987,122987,0
122988,122988,0
122989,122989,0
122990,122990,0
122991,122991,0
122992,122992,0
122993,122993,0
122994,122994,0
122995,122995,0
122996,122996,0
122997,122997,0
122998,122998,0
122999,122999,0
123000,123000,0
123001,123001,0
123002,123002,0
123003,123003,0
123004,123004,0
123005,123005,0
123006,123006,0
123007,123007,0
123008,123008,0
123009,123009,0
123010,123010,0
123011,123011,0
123012,123012,0
123013,123013,0
123014,123014,0
123015,123015,0
123016,123016,0
123017,123017,0
123018,123018,0
123019,123019,0
123020,123020,0
123021,123021,0
123022,123022,0
123023,123023,0
123024,123024,0
123025,123025,0
123026,123026,0
123027,123027,0
123028,123028,0
123029,123029,0
123030,123030,0
123031,123031,0
123032,123032,0
123033,123033,0
123034,123034,0
123035,123035,0
123036,123036,0
123037,123037,0
123038,123038,0
123039,123039,0
123040,123040,0
123041,123041,0
123042,123042,0
123043,123043,0
123044,123044,0
123045,123045,0
123046,123046,0
123047,123047,0
123048,123048,0
123049,123049,0
123050,123050,0
123051,123051,0
123052,123052,0
123053,123053,0
123054,123054,0
123055,123055,0
123056,123056,0
123057,123057,0
123058,123058,0
123059,123059,0
123060,123060,0
123061,123061,0
123062,123062,0
123063,123063,0
123064,123064,0
123065,123065,0
123066,123066,0
123067,123067,0
123068,123068,0
123069,123069,0
123070,123070,0
123071,123071,0
123072,123072,0
123073,123073,0
123074,123074,0
123075,123075,0
123076,123076,0
123077,123077,0
123078,123078,0
123079,123079,0
123080,123080,0
123081,123081,0
123082,123082,0
123083,123083,0
123084,123084,0
123085,123085,0
123086,123086,0
123087,123087,0
123088,123088,0
123089,123089,0
123090,123090,0
123091,123091,0
123092,123092,0
123093,123093,0
123094,123094,0
123095,123095,0
123096,123096,0
123097,123097,0
123098,123098,0
123099,123099,0
123100,123100,0
123101,123101,0
123102,123102,0
123103,123103,0
123104,123104,0
123105,123105,0
123106,123106,0
123107,123107,0
123108,123108,0
123109,123109,0
123110,123110,0
123111,123111,0
123112,123112,0
123113,123113,0
123114,123114,0
123115,123115,0
123116,123116,0
123117,123117,0
123118,123118,0
123119,123119,0
123120,123120,0
123121,123121,0
123122,123122,0
123123,123123,0
123124,123124,0
123125,123125,0
123126,123126,0
123127,123127,0
123128,123128,0
123129,123129,0
123130,123130,0
123131,123131,0
123132,123132,0
123133,123133,0
123134,123134,0
123135,123135,0
123136,123136,0
123137,123137,0
123138,123138,0
123139,123139,0
123140,123140,0
123141,123141,0
123142,123142,0
123143,123143,0
123144,123144,0
123145,123145,0
123146,123146,0
123147,123147,0
123148,123148,0
123149,123149,0
123150,123150,0
123151,123151,0
123152,123152,0
123153,123153,0
123154,123154,0
123155,123155,0
123156,123156,0
123157,123157,0
123158,123158,0
123159,123159,0
123160,123160,0
123161,123161,0
123162,123162,0
123163,123163,0
123164,123164,0
123165,123165,0
123166,123166,0
123167,123167,0
123168,123168,0
123169,123169,0
123170,123170,0
123171,123171,0
123172,123172,0
123173,123173,0
123174,123174,0
123175,123175,0
123176,123176,0
123177,123177,0
123178,123178,0
123179,123179,0
123180,123180,0
123181,123181,0
123182,123182,0
123183,123183,0
123184,123184,0
123185,123185,0
123186,123186,0
123187,123187,0
123188,123188,0
123189,123189,0
123190,123190,0
123191,123191,0
123192,123192,0
123193,123193,0
123194,123194,0
123195,123195,0
123196,123196,0
123197,123197,0
123198,123198,0
123199,123199,0
123200,123200,0
123201,123201,0
123202,123202,0
123203,123203,0
123204,123204,0
123205,123205,0
123206,123206,0
123207,123207,0
123208,123208,0
123209,123209,0
123210,123210,0
123211,123211,0
123212,123212,0
123213,123213,0
123214,123214,0
123215,123215,0
123216,123216,0
123217,123217,0
123218,123218,0
123219,123219,0
123220,123220,0
123221,123221,0
123222,123222,0
123223,123223,0
123224,123224,0
123225,123225,0
123226,123226,0
123227,123227,0
123228,123228,0
123229,123229,0
123230,123230,0
123231,123231,0
123232,123232,0
123233,123233,0
123234,123234,0
123235,123235,0
123236,123236,0
123237,123237,0
123238,123238,0
123239,123239,0
123240,123240,0
123241,123241,0
123242,123242,0
123243,123243,0
123244,123244,0
123245,123245,0
123246,123246,0
123247,123247,0
123248,123248,0
123249,123249,0
123250,123250,0
123251,123251,0
123252,123252,0
123253,123253,0
123254,123254,0
123255,123255,0
123256,123256,0
123257,123257,0
123258,123258,0
123259,123259,0
123260,123260,0
123261,123261,0
123262,123262,0
123263,123263,0
123264,123264,0
123265,123265,0
123266,123266,0
123267,123267,0
123268,123268,0
123269,123269,0
123270,123270,0
123271,123271,0
123272,123272,0
123273,123273,0
123274,123274,0
123275,123275,0
123276,123276,0
123277,123277,0
123278,123278,0
123279,123279,0
123280,123280,0
123281,123281,0
123282,123282,0
123283,123283,0
123284,123284,0
123285,123285,0
123286,123286,0
123287,123287,0
123288,123288,0
123289,123289,0
123290,123290,0
123291,123291,0
123292,123292,0
123293,123293,0
123294,123294,0
123295,123295,0
123296,123296,0
123297,123297,0
123298,123298,0
123299,123299,0
123300,123300,0
123301,123301,0
123302,123302,0
123303,123303,0
123304,123304,0
123305,123305,0
123306,123306,0
123307,123307,0
123308,123308,0
123309,123309,0
123310,123310,0
123311,123311,0
123312,123312,0
123313,123313,0
123314,123314,0
123315,123315,0
123316,123316,0
123317,123317,0
123318,123318,0
123319,123319,0
123320,123320,0
123321,123321,0
123322,123322,0
123323,123323,0
123324,123324,0
123325,123325,0
123326,123326,0
123327,123327,0
123328,123328,0
123329,123329,0
123330,123330,0
123331,123331,0
123332,123332,0
123333,123333,0
123334,123334,0
123335,123335,0
123336,123336,0
123337,123337,0
123338,123338,0
123339,123339,0
123340,123340,0
123341,123341,0
123342,123342,0
123343,123343,0
123344,123344,0
123345,123345,0
123346,123346,0
123347,123347,0
123348,123348,0
123349,123349,0
123350,123350,0
123351,123351,0
123352,123352,0
123353,123353,0
123354,123354,0
123355,123355,0
123356,123356,0
123357,123357,0
123358,123358,0
123359,123359,0
123360,123360,0
123361,123361,0
123362,123362,0
123363,123363,0
123364,123364,0
123365,123365,0
123366,123366,0
123367,123367,0
123368,123368,0
123369,123369,0
123370,123370,0
123371,123371,0
123372,123372,0
123373,123373,0
123374,123374,0
123375,123375,0
123376,123376,0
123377,123377,0
123378,123378,0
123379,123379,0
123380,123380,0
123381,123381,0
123382,123382,0
123383,123383,0
123384,123384,0
123385,123385,0
123386,123386,0
123387,123387,0
123388,123388,0
123389,123389,0
123390,123390,0
123391,123391,0
123392,123392,0
123393,123393,0
123394,123394,0
123395,123395,0
123396,123396,0
123397,123397,0
123398,123398,0
123399,123399,0
123400,123400,0
123401,123401,0
